document	doi	distance	journal	label	pmcid
000026_v1.xml	10.1101/000026	1.6409110316053772	PLoS_Genet	pre_vs_published	PMC4125079
000026_v1.xml	10.1101/000026	6.5463938322763155	PLoS_Genet	pre_vs_random	PMC3983042
000067_v1.xml	10.1101/000067	1.6837165452295209	Nature	pre_vs_published	PMC4285441
000067_v1.xml	10.1101/000067	7.7963653330126705	Nature	pre_vs_random	PMC6175059
000109_v1.xml	10.1101/000109	1.2446575533562745	PLoS_Genet	pre_vs_published	PMC4072524
000109_v1.xml	10.1101/000109	5.613609765832408	PLoS_Genet	pre_vs_random	PMC3983042
000141_v1.xml	10.1101/000141	0.9726407809908294	PLoS_Comput_Biol	pre_vs_published	PMC3894166
000141_v1.xml	10.1101/000141	6.115730084717256	PLoS_Comput_Biol	pre_vs_random	PMC4102394
000158_v1.xml	10.1101/000158	1.0775887768859373	BMC_Genomics	pre_vs_published	PMC4041996
000158_v1.xml	10.1101/000158	5.907104603444657	BMC_Genomics	pre_vs_random	PMC5771206
000265_v1.xml	10.1101/000265	0.8291295908315701	Nucleic_Acids_Res	pre_vs_published	PMC5224485
000265_v1.xml	10.1101/000265	4.949514651426989	Nucleic_Acids_Res	pre_vs_random	PMC4838338
000307_v1.xml	10.1101/000307	1.06848349676793	PLoS_Genet	pre_vs_published	PMC3998915
000307_v1.xml	10.1101/000307	6.473784884462619	PLoS_Genet	pre_vs_random	PMC3983042
000315_v1.xml	10.1101/000315	0.8273566386233976	PLoS_One	pre_vs_published	PMC3906208
000315_v1.xml	10.1101/000315	7.575152411248594	PLoS_One	pre_vs_random	PMC4592252
000380_v1.xml	10.1101/000380	1.3924112779461146	Biochimie	pre_vs_published	PMC3585962
000380_v1.xml	10.1101/000380	4.839976561752534	Biochimie	pre_vs_random	PMC6171785
000422_v1.xml	10.1101/000422	1.4013375844374012	Front_Genet	pre_vs_published	PMC3908319
000422_v1.xml	10.1101/000422	5.090191589744038	Front_Genet	pre_vs_random	PMC3980105
000448_v1.xml	10.1101/000448	1.212848239171735	ACS_Synth_Biol	pre_vs_published	PMC4384833
000448_v1.xml	10.1101/000448	3.326827942242283	ACS_Synth_Biol	pre_vs_random	PMC4161666
000455_v3.xml	10.1101/000455	1.1375872141746377	Gigascience	pre_vs_published	PMC4076503
000455_v3.xml	10.1101/000455	5.268014058061363	Gigascience	pre_vs_random	PMC5967554
000497_v1.xml	10.1101/000497	1.0971853358545036	Biol_Direct	pre_vs_published	PMC5480421
000497_v1.xml	10.1101/000497	5.322247089900099	Biol_Direct	pre_vs_random	PMC5944035
000653_v4.xml	10.1101/000653	2.275585790012987	Biol_Open	pre_vs_published	PMC4154298
000653_v4.xml	10.1101/000653	4.354973570530705	Biol_Open	pre_vs_random	PMC6310875
000760_v2.xml	10.1101/000760	1.00402980350638	Conserv_Biol	pre_vs_published	PMC4253318
000760_v2.xml	10.1101/000760	6.895922908726755	Conserv_Biol	pre_vs_random	PMC3108069
000778_v2.xml	10.1101/000778	1.6872290215800967	PLoS_Comput_Biol	pre_vs_published	PMC4207463
000778_v2.xml	10.1101/000778	7.295244265679153	PLoS_Comput_Biol	pre_vs_random	PMC4102394
000919_v2.xml	10.1101/000919	2.439233287273168	PLoS_One	pre_vs_published	PMC4191986
000919_v2.xml	10.1101/000919	8.35398048640285	PLoS_One	pre_vs_random	PMC4592252
000927_v1.xml	10.1101/000927	1.5244850084941572	PLoS_One	pre_vs_published	PMC4037186
000927_v1.xml	10.1101/000927	6.554118154226788	PLoS_One	pre_vs_random	PMC4592252
000943_v1.xml	10.1101/000943	2.2645589224872826	Front_Neural_Circuits	pre_vs_published	PMC3970007
000943_v1.xml	10.1101/000943	3.85738723224543	Front_Neural_Circuits	pre_vs_random	PMC3689151
000950_v1.xml	10.1101/000950	2.3989483867118597	Mol_Plant	pre_vs_published	PMC4064043
000950_v1.xml	10.1101/000950	5.041550280171418	Mol_Plant	pre_vs_random	PMC4115278
000968_v1.xml	10.1101/000968	0.8724985313881964	Front_Hum_Neurosci	pre_vs_published	PMC3866385
000968_v1.xml	10.1101/000968	3.1230634132461215	Front_Hum_Neurosci	pre_vs_random	PMC5378777
000984_v1.xml	10.1101/000984	0.6181364544758965	PLoS_One	pre_vs_published	PMC4028284
000984_v1.xml	10.1101/000984	8.942087983355076	PLoS_One	pre_vs_random	PMC4592252
001008_v2.xml	10.1101/001008	1.1830660506962827	Mol_Syst_Biol	pre_vs_published	PMC4265053
001008_v2.xml	10.1101/001008	5.657318146650815	Mol_Syst_Biol	pre_vs_random	PMC3010113
001024_v1.xml	10.1101/001024	1.1356362757035592	BMC_Bioinformatics	pre_vs_published	PMC4384361
001024_v1.xml	10.1101/001024	5.395593042848434	BMC_Bioinformatics	pre_vs_random	PMC6327589
001032_v1.xml	10.1101/001032	1.0026624134337205	PLoS_One	pre_vs_published	PMC3961263
001032_v1.xml	10.1101/001032	5.388971998503699	PLoS_One	pre_vs_random	PMC4592252
001040_v1.xml	10.1101/001040	1.5207168725915419	PLoS_One	pre_vs_published	PMC3961216
001040_v1.xml	10.1101/001040	6.19530582827738	PLoS_One	pre_vs_random	PMC4592252
001065_v2.xml	10.1101/001065	2.193700814603006	PLoS_One	pre_vs_published	PMC4452659
001065_v2.xml	10.1101/001065	7.385599996882111	PLoS_One	pre_vs_random	PMC4592252
001073_v1.xml	10.1101/001073	0.8213899677693707	Genetics	pre_vs_published	PMC4063916
001073_v1.xml	10.1101/001073	10.326099611003333	Genetics	pre_vs_random	PMC3241408
001099_v1.xml	10.1101/001099	1.0346237393072661	PLoS_One	pre_vs_published	PMC4016008
001099_v1.xml	10.1101/001099	6.914278124791466	PLoS_One	pre_vs_random	PMC4592252
001289_v2.xml	10.1101/001289	1.775575506477099	PLoS_Biol	pre_vs_published	PMC4236020
001289_v2.xml	10.1101/001289	3.822950423874886	PLoS_Biol	pre_vs_random	PMC1951783
001297_v2.xml	10.1101/001297	1.3546136092028802	PLoS_One	pre_vs_published	PMC3893193
001297_v2.xml	10.1101/001297	6.983594803066916	PLoS_One	pre_vs_random	PMC4592252
001305_v3.xml	10.1101/001305	1.1994240128284595	PLoS_One	pre_vs_published	PMC4156346
001305_v3.xml	10.1101/001305	6.858080471455102	PLoS_One	pre_vs_random	PMC4592252
001321_v2.xml	10.1101/001321	1.249792053151219	Oncogene	pre_vs_published	PMC4490903
001321_v2.xml	10.1101/001321	4.4418128628835145	Oncogene	pre_vs_random	PMC5542868
001347_v2.xml	10.1101/001347	1.8806960449284706	Mol_Biol_Evol	pre_vs_published	PMC4271521
001347_v2.xml	10.1101/001347	5.595753990719822	Mol_Biol_Evol	pre_vs_random	PMC3002244
001362_v1.xml	10.1101/001362	1.1113267408507612	PLoS_One	pre_vs_published	PMC4105467
001362_v1.xml	10.1101/001362	5.6028035651425165	PLoS_One	pre_vs_random	PMC4592252
001370_v3.xml	10.1101/001370	3.188297841653269	Nat_Methods	pre_vs_published	PMC4180789
001370_v3.xml	10.1101/001370	19.72777983751811	Nat_Methods	pre_vs_random	PMC3430368
001388_v1.xml	10.1101/001388	2.1187102385480534	Mol_Biol_Evol	pre_vs_published	PMC4069612
001388_v1.xml	10.1101/001388	6.58011087378973	Mol_Biol_Evol	pre_vs_random	PMC3002244
001404_v1.xml	10.1101/001404	0.9182428968988696	PLoS_One	pre_vs_published	PMC4382128
001404_v1.xml	10.1101/001404	8.371604163343587	PLoS_One	pre_vs_random	PMC4592252
001453_v1.xml	10.1101/001453	1.0483731796924587	PLoS_One	pre_vs_published	PMC4134316
001453_v1.xml	10.1101/001453	8.39630521716185	PLoS_One	pre_vs_random	PMC4592252
001479_v1.xml	10.1101/001479	1.795977395955995	Front_Genet	pre_vs_published	PMC4686641
001479_v1.xml	10.1101/001479	6.692139063107407	Front_Genet	pre_vs_random	PMC3980105
001495_v1.xml	10.1101/001495	0.8371480871228966	PLoS_Comput_Biol	pre_vs_published	PMC3998880
001495_v1.xml	10.1101/001495	3.7413404703544555	PLoS_Comput_Biol	pre_vs_random	PMC4102394
001545_v1.xml	10.1101/001545	1.9376044198416662	BMC_Bioinformatics	pre_vs_published	PMC4094994
001545_v1.xml	10.1101/001545	3.55325753156448	BMC_Bioinformatics	pre_vs_random	PMC6327589
001552_v2.xml	10.1101/001552	2.752730695833013	Nature	pre_vs_published	PMC4170574
001552_v2.xml	10.1101/001552	7.820720219128253	Nature	pre_vs_random	PMC6175059
001594_v1.xml	10.1101/001594	1.1530170141190423	BMC_Res_Notes	pre_vs_published	PMC4320573
001594_v1.xml	10.1101/001594	4.826963293679686	BMC_Res_Notes	pre_vs_random	PMC4233051
001685_v2.xml	10.1101/001685	1.3065239314387567	EvoDevo	pre_vs_published	PMC4471933
001685_v2.xml	10.1101/001685	3.1221907410215173	EvoDevo	pre_vs_random	PMC4108089
001701_v1.xml	10.1101/001701	0.9109985819025868	eLife	pre_vs_published	PMC3924242
001701_v1.xml	10.1101/001701	5.470792295953074	eLife	pre_vs_random	PMC5142811
001743_v1.xml	10.1101/001743	1.02535242235706	Biol_Open	pre_vs_published	PMC4021352
001743_v1.xml	10.1101/001743	4.513326092946525	Biol_Open	pre_vs_random	PMC6310875
001750_v1.xml	10.1101/001750	3.3936035184503197	PeerJ	pre_vs_published	PMC4203027
001750_v1.xml	10.1101/001750	4.942657811171413	PeerJ	pre_vs_random	PMC6485202
001776_v2.xml	10.1101/001776	0.8694273778377495	BMC_Genomics	pre_vs_published	PMC3909908
001776_v2.xml	10.1101/001776	5.024090264605552	BMC_Genomics	pre_vs_random	PMC5771206
001792_v1.xml	10.1101/001792	3.3750765830694585	Investig_Genet	pre_vs_published	PMC4174254
001792_v1.xml	10.1101/001792	6.303609216847814	Investig_Genet	pre_vs_random	PMC2990735
001800_v2.xml	10.1101/001800	0.8562757428965313	PLoS_One	pre_vs_published	PMC3954763
001800_v2.xml	10.1101/001800	4.2808212837299084	PLoS_One	pre_vs_random	PMC4592252
001826_v1.xml	10.1101/001826	1.9046126795106348	PLoS_One	pre_vs_published	PMC4398435
001826_v1.xml	10.1101/001826	7.967651083393713	PLoS_One	pre_vs_random	PMC4592252
001834_v5.xml	10.1101/001834	1.002441047997532	PLoS_One	pre_vs_published	PMC4154752
001834_v5.xml	10.1101/001834	8.767225410136122	PLoS_One	pre_vs_random	PMC4592252
001883_v1.xml	10.1101/001883	0.8617524588757259	Bioinformatics	pre_vs_published	PMC4221123
001883_v1.xml	10.1101/001883	3.997956978210316	Bioinformatics	pre_vs_random	PMC3389775
001909_v1.xml	10.1101/001909	1.0833043054275056	Hum_Mol_Genet	pre_vs_published	PMC4204768
001909_v1.xml	10.1101/001909	6.2700439251470295	Hum_Mol_Genet	pre_vs_random	PMC5961183
001982_v1.xml	10.1101/001982	1.2340419208256632	Sci_Rep	pre_vs_published	PMC4742857
001982_v1.xml	10.1101/001982	6.3409163114302824	Sci_Rep	pre_vs_random	PMC3216506
002006_v1.xml	10.1101/002006	1.6530350847418998	BMC_Genomics	pre_vs_published	PMC4239369
002006_v1.xml	10.1101/002006	4.729579734397264	BMC_Genomics	pre_vs_random	PMC5771206
002014_v1.xml	10.1101/002014	1.1676769936993099	Nucleic_Acids_Res	pre_vs_published	PMC4797263
